ProbeID	REGENS:248	REGENS:249	REGENS:250	REGENS:251	REGENS:252	REGENS:253
ENSDART00000040542	4.041286264	4.300184567	3.978262986	4.108908735	4.133135792	4.07989616
ENSDART00000040550	1.342147192	0.510981036	1.408663339	0.863169335	0.642385849	0.908098012
ENSDART00000040555	4.789630554	4.417551988	5.320862918	5.040483439	5.028082857	4.674910099
ENSDART00000040557	8.347146145	7.968236897	8.215301588	7.917451557	8.074411577	7.987231687
ENSDART00000040577	0	0	0	0	0	0
ENSDART00000040598	0	0	0	0.130276517	0.087222692	0.03782178
ENSDART00000040601	0	0	0	0.088144729	0.044270411	0
ENSDART00000040627	6.562436818	7.161267529	7.271771201	7.332559065	7.282495997	7.327227854
ENSDART00000040645	7.690810668	7.542722556	7.640311526	7.629416481	7.686148117	7.617812401
ENSDART00000040661	0	0	0	0	0	0
ENSDART00000040669	3.271039729	1.852330609	3.073889808	3.015740115	3.566112322	3.454310327
ENSDART00000040672	2.102282337	2.086905548	1.546873123	2.096302337	2.166746459	1.761559793
ENSDART00000040679	0	0	0	0	0	0
ENSDART00000040680	2.681531193	2.946586142	2.835759363	2.849144053	3.120502788	3.085881467
ENSDART00000040701	3.530019053	3.739405948	3.619502428	3.932630298	3.964840263	3.549025616
ENSDART00000040706	3.536974763	3.497168906	3.347961139	3.13951634	3.156241325	3.147724494
ENSDART00000040707	4.096474536	4.350431909	4.210234779	4.312461236	4.156012356	3.833375796
ENSDART00000040708	0.078375512	0.125750903	0.075031748	0.088144729	0.087222692	0.110614702
ENSDART00000040723	4.112860356	4.112909432	3.965994351	3.993814449	3.891004964	3.55555888
ENSDART00000040727	7.792400226	7.889339617	7.747950853	7.787517718	8.01708127	8.021850938
ENSDART00000040733	0.078375512	0.04314638	0	0.044745435	0.044270411	0
ENSDART00000040740	0.188491123	0.415697461	0.146353401	0.171212741	0	0.246029884
ENSDART00000040744	0	0	0	0	0	0
ENSDART00000040753	2.351457197	2.045067092	1.864936382	2.410248305	2.40607334	2.0932948
ENSDART00000040754	3.749507993	4.691157034	3.871810859	3.654484186	3.973451838	3.797996959
ENSDART00000040756	2.700241512	2.535217306	2.33833896	2.340177358	2.566456938	2.59619989
ENSDART00000040761	0	0.20388078	0	0.088144729	0	0
ENSDART00000040769	0.446664084	0.415697461	0.180734167	0.462590383	0.642385849	0.563772206
ENSDART00000040771	9.545303899	9.526909034	9.359482696	9.487962122	9.303830776	9.108777495
ENSDART00000040776	3.49472839	3.205885301	3.027416832	3.354711402	3.362631147	3.147724494
ENSDART00000040786	0	0	0	0	0	0
ENSDART00000040793	3.953031933	4.220197104	3.641269314	3.610512361	3.451612409	3.733196069
ENSDART00000040798	4.43487038	4.505022097	4.399113484	4.584712548	4.501903752	4.521513906
ENSDART00000040804	4.516315963	3.840702687	4.239070516	4.348601374	4.018531731	3.979007767
ENSDART00000040810	6.927530602	6.318509263	7.192112878	6.477494828	6.436309273	6.349403811
ENSDART00000040812	3.719250541	2.840518381	3.668781246	3.44093375	3.31824943	3.21530114
ENSDART00000040826	3.728394594	3.210624158	3.722279493	3.170132263	3.253727902	3.181908446
ENSDART00000040827	3.85902498	3.196360631	3.861250597	3.830912885	3.573683737	3.433179133
ENSDART00000040838	0.116022338	0	0.111133265	0.287481842	0.169471352	0.179910513
ENSDART00000040843	0	0	0	0	0	0
ENSDART00000040855	5.701195469	5.552512264	5.436528046	5.605634982	5.562052463	5.655542624
ENSDART00000040865	4.514555127	4.382283601	4.111213807	4.379497987	4.286140113	4.38511899
ENSDART00000040871	0	0	0	0	0	0
ENSDART00000040900	4.036386001	3.461830035	3.561974172	3.801880258	3.632865746	3.314933983
ENSDART00000040909	0.504583515	0.789607236	0.805192581	1.050354881	0.613292875	0.928376085
ENSDART00000040923	0	0	0	0	0	0
ENSDART00000040926	8.104491731	8.204678687	8.126732638	8.075911472	8.209637602	8.237812107
ENSDART00000040946	3.682083504	3.816037455	3.698747062	3.376754881	3.679225301	3.827989049
ENSDART00000040955	1.933323033	1.314734855	1.732144751	1.680360712	1.655419955	1.235542592
ENSDART00000040967	0.223404624	0.04314638	0	0.088144729	0.044270411	0.03782178
ENSDART00000040998	2.278629015	2.465560592	2.268126378	2.031082156	2.136392154	2.332717665
ENSDART00000041007	3.749507993	3.897645983	4.331865809	3.805135108	3.476059182	3.674380032
ENSDART00000041026	0	0	0	0	0	0
ENSDART00000041035	1.823829504	0.979273024	1.572994413	1.802644528	2.309618641	1.299215226
ENSDART00000041036	3.878322807	4.058747825	4.27928962	4.514867138	4.064934222	4.304020531
ENSDART00000041052	0.039719917	0.04314638	0	0.088144729	0.044270411	0.074677299
ENSDART00000041054	0	0	0	0	0	0
ENSDART00000041055	3.031035535	2.215063182	2.780785416	3.258264709	1.611957985	3.259989468
ENSDART00000041068	3.994047731	3.152703898	3.990428167	3.929651029	3.42674423	3.422496325
ENSDART00000041070	1.119288744	1.629816306	1.334253712	0.912291393	1.20713458	0.987554277
ENSDART00000041076	3.30810533	2.969134021	3.022686126	3.205048555	3.196029873	2.861717757
ENSDART00000041082	0	0.04314638	0.075031748	0.044745435	0.044270411	0
ENSDART00000041088	1.616195079	1.314734855	1.585879817	1.399477376	0.831098464	1.151784332
ENSDART00000041094	0.15271171	0	0.075031748	0.249757115	0.169471352	0.145678621
ENSDART00000041099	0	0	0.310606498	0	0	0.456152326
ENSDART00000041114	6.242193385	5.603848059	6.050114296	6.015589736	5.908120851	5.826004202
ENSDART00000041142	5.414408195	5.326684589	5.692511045	5.531916577	5.246317983	5.255040393
ENSDART00000041146	3.611352776	3.974884291	3.628871336	3.788786924	3.854175312	3.522592616
ENSDART00000041157	0.532693965	0.571177656	0.180734167	0.588822275	0.425220093	0.339852551
ENSDART00000041166	0.039719917	0.04314638	0.111133265	0	0	0
ENSDART00000041169	0	0.313673004	0.146353401	0.044745435	0.044270411	0.213348951
ENSDART00000041177	0	0	0	0	0.044270411	0.03782178
ENSDART00000041191	1.680425936	1.33223507	1.66086509	1.722284245	1.337378409	1.447090915
ENSDART00000041192	3.934714208	3.918071191	3.863897918	3.768921384	3.825922636	3.680370718
ENSDART00000041211	0	0.085039773	0	0	0	0
ENSDART00000041215	3.578019152	3.952426806	3.710561258	3.881126498	4.029584997	3.825288115
ENSDART00000041229	2.970667969	3.465799596	2.620956274	2.493306499	1.765297684	1.692100759
ENSDART00000041236	0.877687302	1.205026561	0.951754721	1.46679134	0.997957455	0.780052647
ENSDART00000041249	2.89689017	2.692545146	2.517150481	2.579465544	2.464257494	2.362830306
ENSDART00000041250	0	0	0	0	0.208901612	0
ENSDART00000041257	5.993749471	5.382346906	5.793859288	5.5802123	5.349158991	5.321714494
ENSDART00000041265	4.07990047	4.092515471	4.117883038	4.185837213	4.340409449	4.278577128
ENSDART00000041269	2.465219192	0	0.075031748	0.130276517	0.128933072	0
ENSDART00000041279	9.280790015	9.037890341	9.411019241	9.388470502	9.484385525	9.533092382
ENSDART00000041282	1.081728175	0	0	1.07213351	1.406843317	1.202620486
ENSDART00000041289	2.760912751	2.69930442	2.797498663	2.817259269	2.737991026	2.524747618
ENSDART00000041293	1.023487593	1.69889782	1.585879817	1.382146429	1.456831514	1.931928349
ENSDART00000041298	0.290794753	0.863684191	0	0.732507331	0.28466933	0.802198395
ENSDART00000041300	0.613881187	0	0.566043511	0	0.458317862	1.18587335
ENSDART00000041304	5.543489607	5.409392905	5.511041415	5.495107199	5.135579498	5.091579401
ENSDART00000041307	0.355176982	0	0	0.429227828	0	0.213348951
ENSDART00000041318	0.116022338	0	0	0	0	0
ENSDART00000041319	5.977223749	6.201382022	6.061690813	5.872437483	6.182701502	6.426276755
ENSDART00000041329	0	0.04314638	0	0.044745435	0	0.110614702
ENSDART00000041335	1.293688859	1.166521459	0.760429456	0.887939422	0.975269823	0.757561649
ENSDART00000041349	2.508325665	0.125750903	0.214314643	0.130276517	0.208901612	0.110614702
ENSDART00000041351	0	0.04314638	0	0.044745435	0	0
ENSDART00000041353	0	0	0	0	0	0
ENSDART00000041365	4.523337895	4.102748487	4.199795011	4.614701642	4.133135792	4.141990833
ENSDART00000041370	0	0	0	0	0	0
ENSDART00000041371	2.76684187	3.013199342	2.56348713	2.904818876	2.891280098	2.639893506
ENSDART00000041378	1.342147192	1.685343615	0.991033255	1.346847161	1.337378409	0.483819237
ENSDART00000041381	3.833828045	3.497168906	4.049761359	3.821300114	3.891004964	3.93458682
ENSDART00000041382	0.116022338	0.125750903	0.075031748	0.360094968	0.247282812	0.213348951
ENSDART00000041385	0.257493138	0.277995981	0.180734167	0.171212741	0.356655634	0.145678621
ENSDART00000041388	0.223404624	0.04314638	0.214314643	0	0	0.03782178
ENSDART00000041394	3.584747776	3.535445045	3.217423937	3.214871369	3.336166285	3.090387826
ENSDART00000041397	0.416808389	0.541393287	0.111133265	0.249757115	0.490673312	0.537610468
ENSDART00000041402	4.979027887	4.066610803	5.076867606	4.721915616	4.650710567	4.653752438
ENSDART00000041408	1.995240151	1.511907201	1.843635985	1.86635291	2.12613045	1.795074225
ENSDART00000041412	6.054390811	6.347305012	6.054176652	6.038586989	6.221776652	6.185847555
ENSDART00000041417	4.708779775	4.88889214	4.848656824	4.681753032	5.075517867	5.06435037
ENSDART00000041419	0.223404624	0	0	0	0	0
ENSDART00000041420	0	0	0	0	0	0.51096554
ENSDART00000041424	0.446664084	0.382484563	0.279217936	0.395075458	0.28466933	0.246029884
ENSDART00000041429	0.078375512	0	0	0	0	0
ENSDART00000041441	0.15271171	0.085039773	0.075031748	0.088144729	0.087222692	0.145678621
ENSDART00000041443	0	0	0.513059874	0.287481842	0.805604347	0
ENSDART00000041444	0	0.04314638	0	0	0	0
ENSDART00000041447	4.348550332	4.734577775	4.603015636	4.462233673	4.839975606	4.220147937
ENSDART00000041451	3.0161788	3.066453213	3.046186043	3.170132263	3.151189703	2.913498371
ENSDART00000041462	3.074709261	2.496935044	3.692803485	2.533108634	2.464257494	2.918575664
ENSDART00000041468	3.554218721	3.433733016	3.421684803	3.621631599	3.384320295	3.177679486
ENSDART00000041476	3.70388047	4.784696616	3.961057534	4.339650859	4.040554221	4.104610189
ENSDART00000041503	0.078375512	0	0.075031748	0	0.087222692	0
ENSDART00000041504	1.868628951	1.946243596	1.559992886	1.515292646	1.817249813	1.134432931
ENSDART00000041515	3.637476019	3.855907025	3.653561655	3.665270879	3.322749547	3.067713938
ENSDART00000041529	2.536363998	1.979942534	2.7060368	2.460654765	2.397566397	2.128777042
ENSDART00000041531	6.077235635	5.99712157	5.802854693	5.800874158	5.905873185	5.697500795
ENSDART00000041533	0	0	0	0	0	0
ENSDART00000041549	2.772746722	3.172270163	2.775171029	2.836474575	3.040802265	2.882653544
ENSDART00000041564	0	0	0	0	0	0
ENSDART00000041577	3.802421913	3.969302608	3.938630387	4.22281594	4.153488356	4.176309306
ENSDART00000041578	5.457204049	5.49637436	5.585908796	5.630617421	5.651523951	5.621697501
ENSDART00000041585	0	0	0.038003601	0	0	0
ENSDART00000041590	0.078375512	0.04314638	0.038003601	0	0.087222692	0.03782178
ENSDART00000041597	5.877999635	5.885977233	5.920057278	5.884796377	5.931143968	5.858070656
ENSDART00000041609	6.708212951	5.97082636	6.511689691	6.536944428	6.392565386	6.265216782
ENSDART00000041615	6.28620338	5.248193296	6.065145731	5.967013041	5.80172907	5.972345606
ENSDART00000041619	1.868628951	1.65784709	1.976778565	2.042159	1.456831514	1.219175447
ENSDART00000041625	2.382681527	2.324038912	2.769534707	2.36685437	2.300521645	2.463534313
ENSDART00000041627	6.128214924	5.602947186	5.634004024	5.945788427	5.755875745	5.481205847
ENSDART00000041634	0	0	0	0	0	0
ENSDART00000041676	0.15271171	0	0	0	0.247282812	0
ENSDART00000041677	4.505718565	3.988744745	4.792792911	4.623946817	4.6524992	4.575550879
ENSDART00000041685	0	0	0	0	0	0
ENSDART00000041697	3.924141558	4.485603068	4.137707722	4.291727367	4.143347964	4.159252112
ENSDART00000041700	6.8604924	7.021281557	6.740310819	6.661588167	6.796444241	6.893427343
ENSDART00000041702	1.868628951	2.465560592	1.520270149	2.019919607	2.041298225	1.849257474
ENSDART00000041707	3.228707071	3.388444346	3.309636654	3.323273499	3.234750467	3.219421401
ENSDART00000041711	4.690180577	4.632329727	4.19138846	4.418274057	4.5735123	4.578761697
ENSDART00000041714	0.116022338	0.04314638	0.075031748	0.044745435	0	0.074677299
ENSDART00000041721	1.137708573	1.449130295	0.890755987	0.324245198	0.391345143	0.711499633
ENSDART00000041725	4.098826792	3.846803664	3.918398182	4.063423189	4.117680703	4.234469705
ENSDART00000041728	1.326174584	0.348489004	1.854325494	1.735992332	1.641077621	1.081090331
ENSDART00000041740	2.55704084	2.288620475	2.276098664	1.891068863	2.019287176	2.254565849
ENSDART00000041751	3.363934272	3.293364975	3.294017182	3.323273499	3.205807884	2.752223707
ENSDART00000041770	0.039719917	0	0	0	0	0
ENSDART00000041787	4.751267534	4.537446159	4.64517694	4.676431031	4.533306718	4.321375966
ENSDART00000041794	2.529405335	3.201130826	3.0693093	2.594592643	3.029834934	2.818912096
ENSDART00000041800	0.763714296	1.02303438	0.782984622	0.837966522	0.880773714	0.734714465
ENSDART00000041802	0	0.313673004	0.371406294	0	0	0.339852551
ENSDART00000041805	5.090785064	5.00118876	5.289699131	5.288539254	5.194468542	5.376245789
ENSDART00000041806	3.074709261	3.205885301	3.114472815	3.12916493	3.181237463	2.992665765
ENSDART00000041811	1.100630692	0.71151986	0.991033255	0.982974062	1.473116617	0.589467965
ENSDART00000041813	0	0	0	0	0	0
ENSDART00000041820	0.446664084	0	0.111133265	0.171212741	0.391345143	0.145678621
ENSDART00000041833	5.504988015	5.269923802	4.746203146	5.048745177	5.034955524	4.676409553
ENSDART00000041834	1.823829504	2.90625898	2.68223572	2.358016729	2.731236532	2.421233174
ENSDART00000041841	1.562668571	1.383496974	1.598651153	1.292224039	1.147503041	0.802198395
ENSDART00000041842	7.706705467	7.81465772	7.454556218	7.408352547	7.485281038	7.369554889
ENSDART00000041849	4.087026969	4.409330775	4.702502266	4.678207213	4.630887837	4.676409553
ENSDART00000041852	0.560267144	0	0	0	0	0
ENSDART00000041858	5.339802351	5.224959862	5.028133633	5.132751551	5.16344407	5.06435037
ENSDART00000041861	3.465860825	3.337361075	3.915849089	3.853096692	4.779058912	2.729291156
ENSDART00000041869	0	0	0	0	0	0
ENSDART00000041877	4.961039322	3.550475614	5.460338866	4.61098692	4.564040677	4.685373699
ENSDART00000041882	0	0	0	0	0.169471352	0
ENSDART00000041884	0	0.04314638	0	0	0	0
ENSDART00000041886	3.176211647	3.363128795	3.217423937	3.149794007	3.322749547	3.291642084
ENSDART00000041893	0	0	0	0	0	0.145678621
ENSDART00000041895	4.318589811	4.346131385	4.320346677	4.291727367	4.115088682	4.06623518
ENSDART00000041897	3.647151559	4.160220069	4.172292685	4.106272447	4.220132738	4.077628294
ENSDART00000041905	2.71871228	2.565128135	2.68223572	2.710217515	2.647615305	2.577061216
ENSDART00000041912	1.293688859	1.911738642	1.334253712	1.382146429	1.655419955	1.235542592
ENSDART00000041914	0	0	0.075031748	0.088144729	0	0.074677299
ENSDART00000041936	0	0.125750903	0	0	0	0
ENSDART00000041939	0	0.20388078	0	0	0.087222692	0
ENSDART00000041942	2.649797781	2.644322173	3.087544715	2.952565965	2.927186142	2.682302621
ENSDART00000041960	7.587815696	7.324003076	7.773167027	7.713449416	7.558414617	7.318611361
ENSDART00000041965	2.3195421	1.751876008	1.559992886	1.853834313	2.225603781	1.750213041
ENSDART00000041980	0.855601648	0	0.485820034	0	0.670903721	0.213348951
ENSDART00000041988	0	0	0	0	0	0
ENSDART00000041992	4.551088756	3.172270163	4.546461533	4.44146749	4.198258234	4.102380872
ENSDART00000041993	0	0	0	0	0	0
ENSDART00000042002	0.188491123	0.241414266	0	0.044745435	0.087222692	0.213348951
ENSDART00000042006	0	0	0.038003601	0	0.044270411	0
ENSDART00000042040	10.21007263	11.32241175	10.60092823	10.46436064	10.87360573	11.13334804
ENSDART00000042049	5.265321448	4.840794831	5.360769721	5.227984998	5.455436671	5.49231574
ENSDART00000042056	0	0	0	0	0	0
ENSDART00000042060	4.203082992	4.485603068	4.45285374	4.742434416	4.601559689	4.531490553
ENSDART00000042061	3.991518124	3.57273187	4.293105538	4.124626096	3.987691207	3.896495107
ENSDART00000042064	1.22643698	2.023683892	1.206589028	1.499306033	2.008154425	1.795074225
ENSDART00000042065	0.715478488	0	0	0.982974062	0.779651601	1.283558577
ENSDART00000042074	4.198703382	3.861944177	4.404578491	4.22281594	4.138250914	4.100148105
ENSDART00000042080	0.15271171	0	0.111133265	0.088144729	0.128933072	0.074677299
ENSDART00000042082	0	0	0	0	0	0
ENSDART00000042083	0	0.04314638	0	0	0.208901612	0
ENSDART00000042086	3.279359216	2.726029218	2.82493088	2.99878332	3.455715748	2.829733169
ENSDART00000042100	4.611642723	3.524068452	4.778833006	4.344133057	4.276893382	4.727932138
ENSDART00000042115	0.15271171	0.085039773	0.038003601	0	0.087222692	0
ENSDART00000042123	0	0	0	0	0	0
ENSDART00000042134	5.130414863	5.427824399	5.357955556	5.520080995	5.466663205	5.340752122
ENSDART00000042147	0	0	0	0	0	0
ENSDART00000042158	5.601871206	5.487615626	5.542778467	5.389566769	5.37430529	5.343586222
ENSDART00000042162	1.434438314	1.87638817	1.379358397	1.694471019	1.245562197	1.299215226
ENSDART00000042172	7.993042748	8.024322969	7.891086849	8.179083428	8.09921471	8.082344125
ENSDART00000042189	8.223253772	7.073593155	9.11910295	8.203031073	8.292554508	8.220186344
ENSDART00000042194	1.326174584	1.496467205	0.931707015	1.483140285	0.952219699	0.968096687
ENSDART00000042200	9.247982702	9.843365413	9.346764103	9.298232203	9.724315704	9.702490573
ENSDART00000042203	1.985103413	0	0	2.322114632	0	1.461077845
ENSDART00000042218	5.87936853	6.502696324	6.17368418	6.057816387	6.256296937	6.375947401
ENSDART00000042220	0.116022338	0.04314638	0.146353401	0.249757115	0.208901612	0.179910513
ENSDART00000042221	3.140122541	2.565128135	3.032132077	2.975859709	3.007646937	3.002263078
ENSDART00000042237	3.258469845	4.024170833	3.538967562	3.576631014	3.614630815	3.637903931
ENSDART00000042248	3.228707071	3.384255816	3.742560128	3.824511493	3.770998133	3.727421201
ENSDART00000042249	0.833172631	1.527183703	1.206589028	0.912291393	0.642385849	0.987554277
ENSDART00000042250	7.96140001	7.405053182	7.957969021	7.958956189	7.917583909	7.806803346
ENSDART00000042255	2.253512407	2.39236931	2.071437642	2.501355259	2.094899993	2.238414308
ENSDART00000042259	5.071752248	4.52418321	4.487599721	4.890740938	4.8257787	4.949984326
ENSDART00000042271	0	0	0	0	0	0
ENSDART00000042273	2.98599832	3.346001553	3.213277833	2.764730919	3.120502788	3.11271087
ENSDART00000042276	0.386321769	0	0.075031748	0.130276517	0.28466933	0.179910513
ENSDART00000042277	0	0	0	0	0	0
ENSDART00000042290	0.613881187	1.086283891	0.805192581	0.429227828	0.425220093	0.757561649
ENSDART00000042297	4.495042747	3.864953305	4.31067664	4.409746771	4.176046951	4.031505848
ENSDART00000042302	0.15271171	0.085039773	0.180734167	0.249757115	0.321111424	0.145678621
ENSDART00000042307	2.286904979	0.479913859	1.546873123	1.114728613	1.372528909	0.845495435
ENSDART00000042311	1.50707936	1.725630081	1.506782414	1.63718236	1.582238465	1.542266022
ENSDART00000042322	6.432787203	6.887849907	6.48054778	6.443957207	6.509190945	6.451017
ENSDART00000042366	0.116022338	0.125750903	0	0	0	0.074677299
ENSDART00000042367	1.419460655	1.764822064	1.755142944	1.802644528	1.611957985	1.52904799
ENSDART00000042368	3.069921404	3.087216276	2.543810514	2.952565965	2.777867065	2.5898485
ENSDART00000042376	0.078375512	0.04314638	0	0.088144729	0.087222692	0.074677299
ENSDART00000042377	0	0	0	0	0	0
ENSDART00000042386	0.416808389	0.911036713	0.34132666	0.360094968	0.670903721	0.589467965
ENSDART00000042410	0.116022338	0.04314638	0.180734167	0	0.044270411	0.179910513
ENSDART00000042413	8.615307302	7.39572025	7.904649354	7.535782836	7.426126921	7.543346038
ENSDART00000042420	0.078375512	0.04314638	0.279217936	0.171212741	0	0.03782178
ENSDART00000042421	5.135006424	4.95815898	5.053866144	4.950752823	4.88935129	4.792964637
ENSDART00000042429	0.323344981	0.510981036	0.180734167	0	0.169471352	0
ENSDART00000042430	0.15271171	0.04314638	0.111133265	0.088144729	0.087222692	0.145678621
ENSDART00000042441	0.116022338	0.20388078	0	0.130276517	0.391345143	0.179910513
ENSDART00000042467	0.188491123	0.165344672	0.690567716	0	0.726302072	1.044400374
ENSDART00000042469	1.602998479	1.383496974	0.890755987	0	0	0
ENSDART00000042473	0	0	0.180734167	0	0	0
ENSDART00000042478	0.257493138	0.313673004	0.34132666	0.171212741	0.169471352	0.179910513
ENSDART00000042481	3.144683359	2.864772071	2.700123241	3.076263598	3.002046206	2.898158389
ENSDART00000042486	4.364278456	4.343976306	4.397287205	4.21059471	4.396985227	4.674910099
ENSDART00000042492	2.005306161	2.176828592	1.896308679	2.410248305	2.25415582	2.075220971
ENSDART00000042495	4.419897229	4.514634464	4.320346677	4.317028574	4.241680522	4.258695307
ENSDART00000042496	1.326174584	1.60123009	1.451533992	1.562216304	1.817249813	1.951876507
ENSDART00000042501	0	0	0	0	0	0.03782178
ENSDART00000042512	0	0	0	0	0	0
ENSDART00000042514	4.493255738	4.995708116	4.709878293	4.916551622	4.83525881	4.992737711
ENSDART00000042517	1.616195079	1.957564262	1.451533992	1.416602596	2.12613045	1.593959403
ENSDART00000042521	0	0	0	0	0	0
ENSDART00000042570	0	0	0	0	0	0
ENSDART00000042572	1.310023156	1.671660859	1.138254099	1.433526918	1.473116617	1.081090331
ENSDART00000042576	0	0	0	0	0	0
ENSDART00000042578	2.772746722	3.050682433	3.237977589	3.768921384	3.938692758	3.622429095
ENSDART00000042580	1.100630692	0.83941205	1.120652366	1.254624738	1.372528909	1.081090331
ENSDART00000042588	5.109570054	4.988827903	5.067710981	5.089358752	5.095379238	4.863113892
ENSDART00000042594	6.51302498	5.949723047	6.422919659	6.434004819	6.340258307	6.144733934
ENSDART00000042595	5.319776058	5.610138474	5.371041618	5.691683687	5.626261788	5.641792722
ENSDART00000042599	1.357944895	1.383496974	1.611310423	1.57752439	1.505145509	1.299215226
ENSDART00000042624	4.645826626	4.863540228	4.785829843	4.94633751	4.905941268	4.967238012
ENSDART00000042663	2.420784961	2.449613737	2.353488347	2.594592643	2.414530414	2.278459097
ENSDART00000042672	3.079481282	4.293499631	3.713499752	3.070865191	3.569902996	3.247938377
ENSDART00000042673	0	0	0	0	0	0
ENSDART00000042674	4.464358393	4.991583927	4.964189118	4.636791329	5.033583608	4.748036774
ENSDART00000042678	2.157485791	2.196072546	2.185882521	1.939265641	2.105385442	2.047678456
ENSDART00000042683	4.719519597	4.747679284	4.921623642	4.653139429	4.760934174	4.423127485
ENSDART00000042694	1.043163517	2.076559132	1.766506004	0.786200329	1.567145923	1.715627304
ENSDART00000042701	5.372249816	5.582984292	5.507659696	5.562049861	5.570591442	5.679667932
ENSDART00000042704	4.870326246	4.069222302	4.348973871	4.584712548	4.899930598	4.861796539
ENSDART00000042716	4.119826276	4.618132298	4.088757706	3.917672047	3.979164462	4.054751378
ENSDART00000042727	0	0	0	0	0	0
ENSDART00000042755	1.857558833	0.789607236	1.271833047	1.328868271	1.020293822	1.044400374
ENSDART00000042766	5.918511811	5.618186056	5.690275422	5.851338732	5.475784013	5.467413632
ENSDART00000042767	0	0	0	0	0	0
ENSDART00000042770	1.209122492	1.383496974	1.379358397	1.292224039	1.147503041	1.081090331
ENSDART00000042775	0.983311933	0.71151986	0.714232851	0.704892388	0.753223425	0.537610468
ENSDART00000042781	1.548970782	1.712325866	1.732144751	1.927366554	2.206250251	1.911700496
ENSDART00000042812	1.692935944	1.242530634	1.408663339	1.841206138	1.456831514	1.474930474
ENSDART00000042820	0.15271171	0	0.146353401	0.088144729	0.247282812	0.03782178
ENSDART00000042829	0.7872406	0.541393287	0.848608516	0.959795829	1.127065262	1.099091234
ENSDART00000042831	0	0.04314638	0.038003601	0	0	0.03782178
ENSDART00000042840	0	0	0	0	0	0
ENSDART00000042850	0	0	0	0	0	0
ENSDART00000042867	4.060722553	4.206028374	4.241108324	4.370737694	4.424462307	4.349845637
ENSDART00000042874	1.717635155	1.685343615	1.885926864	1.903269846	2.115795233	2.137512906
ENSDART00000042875	0.039719917	0.04314638	0.075031748	0.088144729	0.087222692	0
ENSDART00000042884	0.15271171	0.165344672	0.371406294	0.287481842	0.425220093	0.309251303
ENSDART00000042887	0.877687302	0.510981036	1.084791243	1.499306033	1.20713458	0.824009334
ENSDART00000042895	0.665573987	0.04314638	0.485820034	0.462590383	0.613292875	0.246029884
ENSDART00000042901	3.706967612	2.43348864	3.407238383	2.452375044	2.816670511	2.861717757
ENSDART00000042915	0.039719917	0	0	0	0	0
ENSDART00000042928	2.335587899	2.74575287	2.202710651	2.477073004	2.300521645	2.340304954
ENSDART00000042943	0	0	0.180734167	0.088144729	0	0.074677299
ENSDART00000042944	3.601433307	3.107684754	2.664123631	3.415603764	3.472013379	2.958563295
ENSDART00000042955	0.15271171	0.04314638	0.038003601	0	0.169471352	0.179910513
ENSDART00000042963	2.836153347	2.672075208	2.323028804	2.987367044	2.520185757	2.491061358
ENSDART00000042970	7.238778151	7.295012583	7.062421568	6.96419687	7.190389044	7.219755365
ENSDART00000042972	3.356089767	3.284402429	3.217423937	3.402770022	3.547008094	3.330255593
ENSDART00000042974	0	0	0	0	0	0
ENSDART00000042984	0.078375512	0.085039773	0.038003601	0.088144729	0.208901612	0.074677299
ENSDART00000042990	9.963318595	9.875566565	9.995520383	10.19109782	9.898479834	10.2977094
ENSDART00000042993	0.039719917	0	0	0	0	0.074677299
ENSDART00000043002	6.369902765	6.35802369	6.403035462	6.419211853	6.340258307	6.329051472
ENSDART00000043004	0	0	0	0	0	0
ENSDART00000043010	0.416808389	0	0	0.088144729	0	0
ENSDART00000043016	0	0	0	0	0.044270411	0
ENSDART00000043039	0.899439947	1.065507308	1.102833227	1.050354881	0.670903721	0.968096687
ENSDART00000043058	0.920869476	1.432999764	1.084791243	0.786200329	1.389788131	1.26773015
ENSDART00000043067	0	0	0	0	0	0
ENSDART00000043069	3.516006209	4.005203407	3.647428576	3.808382632	3.757765061	3.650165388
ENSDART00000043076	7.759325557	7.832829531	7.548879929	7.564636511	7.317020134	7.085683673
ENSDART00000043087	0.855601648	0.448162926	0.566043511	0.324245198	0.490673312	0.51096554
ENSDART00000043091	5.00810211	4.662043202	5.588312001	4.984161975	4.81942384	4.677907451
ENSDART00000043096	0.223404624	0.125750903	0.371406294	0.088144729	0.128933072	0.110614702
ENSDART00000043117	3.153761968	3.623365595	3.33657031	3.394150327	3.547008094	3.389964916
ENSDART00000043126	2.405664135	2.157324472	2.602053118	2.730902177	2.581556651	2.664279718
ENSDART00000043133	1.835160459	0.510981036	1.885926864	1.86635291	1.891830207	1.849257474
ENSDART00000043148	0	0.628962846	0.038003601	0	0	0
ENSDART00000043156	1.155896186	1.106765509	0.513059874	0.959795829	0.779651601	0.948373081
ENSDART00000043157	3.749507993	2.587161202	3.574957936	3.914661695	3.764396769	3.360419134
ENSDART00000043161	0.739797975	1.572065983	1.66086509	1.196322068	1.372528909	0.563772206
ENSDART00000043162	1.119288744	0.600359545	0.848608516	0.704892388	0.522319012	0.36981817
ENSDART00000043172	6.400734626	5.962422041	6.206384634	6.243216605	6.016260587	5.852775499
ENSDART00000043173	9.899563787	9.423615162	9.698179385	9.841407199	9.790383261	9.606209109
ENSDART00000043180	1.081728175	0.085039773	0.760429456	0.6480243	0.553285434	0.66391832
